id,timestamp,vehicle_id,latitude,longitude,altitude,speed,rpm,engine_temp,throttle_pos,engine_load,fuel_level,fl_pressure,fl_temp,fl_battery,fr_pressure,fr_temp,fr_battery,rl_pressure,rl_temp,rl_battery,rr_pressure,rr_temp,rr_battery
3100,2025-11-14 12:30:55+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.914067667,107.6970395,708.7,22,972,95,19.60784,47.45098,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3101,2025-11-14 12:31:00+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.914048,107.6967732,708.7,21,935,95,19.60784,47.05882,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3102,2025-11-14 12:31:05+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.913978333,107.6965005,707.9,26,1453,95,25.88235,83.52941,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3103,2025-11-14 12:31:10+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9138885,107.6961937,707.7,22,989,95,19.60784,44.31372,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3104,2025-11-14 12:31:15+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.913815833,107.695948,705.9,19,888,94,19.60784,49.01961,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3105,2025-11-14 12:31:20+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.913751667,107.6957492,705,14,800,94,19.60784,54.5098,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3106,2025-11-14 12:31:25+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9137025,107.6955655,704.9,16,813,94,19.60784,55.29412,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3107,2025-11-14 12:31:30+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.913650333,107.6953973,702.3,15,1036,95,24.31373,79.60784,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3108,2025-11-14 12:31:35+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.913571,107.6951773,701.6,18,857,95,19.60784,55.68628,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3109,2025-11-14 12:31:40+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.913515167,107.695021,702.2,9,1011,95,25.09804,72.94118,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3110,2025-11-14 12:31:45+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.913455167,107.6948298,702,23,1507,94,24.70588,49.01961,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3111,2025-11-14 12:31:50+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.913363833,107.6945412,702.9,27,1488,95,23.52941,69.41177,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3112,2025-11-14 12:31:55+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9132575,107.694199,702.8,28,1310,95,24.70588,67.45098,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3113,2025-11-14 12:31:57+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.913216333,107.6940595,702.1,34,1475,95,23.13725,70.19608,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3114,2025-11-14 12:32:02+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.913088167,107.6936592,700.7,37,1081,94,20,45.4902,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3115,2025-11-14 12:32:07+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.912945833,107.6932112,700.1,36,1073,94,19.60784,41.56863,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3116,2025-11-14 12:32:12+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.912811,107.6927718,699.8,33,1002,94,19.60784,43.52941,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3117,2025-11-14 12:32:17+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9126785,107.6923748,699.2,31,966,93,19.60784,45.4902,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3118,2025-11-14 12:32:22+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.912554167,107.6919962,698.6,28,871,93,19.60784,52.94118,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3119,2025-11-14 12:32:30+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.912368333,107.691472,697.9,21,949,93,19.60784,51.76471,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3120,2025-11-14 12:32:32+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.912323167,107.691377,697.4,19,884,91,19.60784,49.80392,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3121,2025-11-14 12:32:37+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.912211667,107.6911728,695.4,15,814,91,19.60784,53.33333,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3122,2025-11-14 12:32:42+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.912097333,107.6910212,694.4,17,1527,91,30.19608,93.72549,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3123,2025-11-14 12:32:47+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.911950833,107.6908755,694.7,25,1065,91,19.60784,46.66667,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3124,2025-11-14 12:32:52+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.911725667,107.69067,695,24,1428,92,24.31373,74.90196,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3125,2025-11-14 12:33:00+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.911320333,107.6903197,693.8,33,1392,91,19.60784,47.45098,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3126,2025-11-14 12:33:02+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.911200167,107.6902128,692.7,27,879,91,19.60784,49.80392,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3127,2025-11-14 12:33:07+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.910926333,107.6899735,692.6,17,1259,92,25.88235,83.52941,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3128,2025-11-14 12:33:12+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9107575,107.6898122,692.7,26,1727,91,29.80392,92.15686,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3129,2025-11-14 12:33:20+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.910280833,107.6894897,692.1,39,1951,91,28.62745,88.62745,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3130,2025-11-14 12:33:22+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.910111,107.6893855,692.5,41,1181,92,20,46.66667,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3131,2025-11-14 12:33:27+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.909675667,107.6891158,694.4,28,899,92,19.60784,47.84314,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3132,2025-11-14 12:33:32+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.909336167,107.688909,693.7,29,1375,92,24.70588,77.25491,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3133,2025-11-14 12:33:37+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9090425,107.6887028,692.9,35,1511,91,31.37255,94.90196,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3134,2025-11-14 12:33:42+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9087025,107.6884293,693.1,38,1354,91,19.60784,51.76471,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3135,2025-11-14 12:33:47+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9083465,107.6881238,694.1,32,1553,91,26.66667,86.27451,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3136,2025-11-14 12:33:52+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.908066667,107.6878105,694.8,41,1207,91,20.78431,61.56863,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3137,2025-11-14 12:33:57+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.907831667,107.6873835,694.3,39,1114,92,19.60784,41.17647,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3138,2025-11-14 12:34:02+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.907634,107.6869292,693.4,33,969,91,20,55.29412,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3139,2025-11-14 12:34:07+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.907476,107.6865333,694.2,19,878,91,19.60784,52.94118,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3140,2025-11-14 12:34:12+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.907375333,107.6862783,695.2,23,1575,91,26.27451,85.4902,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3141,2025-11-14 12:34:17+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.907273667,107.6860293,695.7,26,1159,91,19.21569,50.58823,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3142,2025-11-14 12:34:22+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9071395,107.6857258,697.7,3,757,91,19.60784,56.86274,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3143,2025-11-14 12:34:27+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.907103833,107.685631,698.2,6,871,92,20.39216,55.68628,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3144,2025-11-14 12:34:32+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.907077833,107.6855678,698.3,12,1064,93,19.60784,47.84314,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3145,2025-11-14 12:34:37+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9070245,107.6854427,699,3,751,93,19.60784,58.03922,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3146,2025-11-14 12:34:42+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9069995,107.6853892,699.3,7,1410,93,24.70588,76.07843,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3147,2025-11-14 12:34:47+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.906971333,107.6853293,699.7,26,2034,93,32.94118,93.72549,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3148,2025-11-14 12:34:52+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.906859333,107.685066,701.1,37,1570,94,23.13725,64.31373,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3149,2025-11-14 12:34:57+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.90668,107.684659,701.7,39,1548,95,27.05882,89.01961,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3150,2025-11-14 12:35:02+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.906484833,107.6842135,703.4,34,1014,95,19.60784,45.4902,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3151,2025-11-14 12:35:07+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.906306333,107.6838023,704,31,954,94,21.17647,51.76471,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3152,2025-11-14 12:35:12+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.906144833,107.6834367,704.4,33,1557,93,25.4902,82.35294,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3153,2025-11-14 12:35:17+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9059785,107.683063,704.8,31,1213,94,21.17647,61.56863,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3154,2025-11-14 12:35:22+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.905814667,107.6826898,705.8,31,1299,94,25.09804,83.13725,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3155,2025-11-14 12:35:27+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.905653333,107.6823383,705.2,27,879,94,19.60784,50.98039,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3156,2025-11-14 12:35:32+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.905500667,107.6820058,705.9,30,1271,93,22.35294,67.45098,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3157,2025-11-14 12:35:37+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.905367333,107.6816568,707.5,26,865,94,19.60784,51.76471,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3158,2025-11-14 12:35:42+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.905294,107.6813077,709.6,25,1336,94,20.78431,61.56863,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3159,2025-11-14 12:35:47+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.905248833,107.681007,710.7,21,943,94,19.60784,46.66667,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3160,2025-11-14 12:35:52+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.905222,107.6807258,710,17,812,94,19.60784,55.68628,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3161,2025-11-14 12:35:57+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.905191,107.6804928,710.4,14,1034,94,22.35294,67.45098,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3162,2025-11-14 12:36:02+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.905171167,107.6803102,710,21,1269,92,20,60.78431,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3163,2025-11-14 12:36:07+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9051335,107.6800563,710.3,20,924,93,21.17647,54.5098,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3164,2025-11-14 12:36:12+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.905093667,107.679797,710.9,28,1753,93,30.19608,92.15686,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3165,2025-11-14 12:36:17+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.905045667,107.6794778,711.8,34,1886,94,32.54902,94.5098,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3166,2025-11-14 12:36:22+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904990667,107.6790695,713.3,39,1692,93,19.60784,45.4902,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3167,2025-11-14 12:36:27+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9049235,107.6785927,716.3,30,937,94,19.60784,46.66667,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3168,2025-11-14 12:36:32+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904879167,107.6781978,717,22,939,94,20,51.76471,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3169,2025-11-14 12:36:37+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904836333,107.6778953,717.6,6,957,94,23.13725,67.84314,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3170,2025-11-14 12:36:42+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904831,107.6777802,717.7,19,1527,94,24.70588,76.86275,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3171,2025-11-14 12:36:47+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904827833,107.6775758,717,22,974,94,19.60784,48.23529,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3172,2025-11-14 12:36:52+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904814667,107.677274,716.2,16,810,94,19.60784,52.94118,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3173,2025-11-14 12:36:57+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9048115,107.6770562,716.5,21,1482,94,25.4902,81.56863,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3174,2025-11-14 12:37:02+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904808833,107.6768153,716.5,31,1330,94,23.92157,75.29412,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3175,2025-11-14 12:37:07+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904797833,107.6764517,714.9,32,952,94,20,55.68628,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3176,2025-11-14 12:37:12+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9047705,107.6760342,712.9,33,985,95,19.60784,47.45098,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3177,2025-11-14 12:37:17+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904713,107.6756185,710.6,32,968,94,19.60784,46.66667,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3178,2025-11-14 12:37:26+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9046335,107.674894,709.9,32,964,93,19.60784,45.88235,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3179,2025-11-14 12:37:27+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904626667,107.6748148,707.7,29,908,93,19.60784,46.66667,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3180,2025-11-14 12:37:36+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904685167,107.6741793,707.4,26,892,93,19.60784,63.52941,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3181,2025-11-14 12:37:41+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904760167,107.67388,707.7,25,1058,93,20,47.84314,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3182,2025-11-14 12:37:46+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904832167,107.673583,707.8,21,937,92,19.60784,46.27451,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3183,2025-11-14 12:37:51+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904870667,107.6734193,706.8,13,966,91,19.60784,49.41177,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3184,2025-11-14 12:37:56+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904899167,107.6732773,705.7,5,796,91,19.60784,53.72549,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3185,2025-11-14 12:38:01+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904907,107.6732387,704.5,2,753,93,21.17647,75.29412,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3186,2025-11-14 12:38:07+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9049085,107.6732265,703.6,2,742,94,19.60784,60.39216,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3187,2025-11-14 12:38:12+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904913667,107.6732045,703.9,14,1479,92,20.39216,40,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3188,2025-11-14 12:38:17+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904933,107.6730708,703,21,1462,93,20.78431,50.58823,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3189,2025-11-14 12:38:22+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904914667,107.6728265,701.4,28,1266,93,22.35294,64.31373,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3190,2025-11-14 12:38:27+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904787,107.6725147,699.8,35,1409,93,23.13725,69.41177,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3191,2025-11-14 12:38:32+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904602,107.6721327,699.1,37,1105,91,20,46.66667,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3192,2025-11-14 12:38:37+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904412333,107.6717008,699.5,34,1012,91,19.60784,47.45098,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3193,2025-11-14 12:38:42+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904293,107.6712718,699.9,29,1342,91,23.92157,74.90196,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3194,2025-11-14 12:38:47+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9042665,107.6708997,700.3,36,1575,91,25.4902,81.17647,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3195,2025-11-14 12:38:52+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904266167,107.6704678,700.1,35,1035,91,19.60784,45.4902,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3196,2025-11-14 12:38:57+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904263833,107.6700065,700.4,34,1262,91,21.96078,62.35294,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3197,2025-11-14 12:39:02+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904260833,107.669581,699.3,40,1172,90,19.21569,46.66667,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3198,2025-11-14 12:39:07+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904252333,107.669105,698.3,41,1222,91,19.21569,47.05882,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3199,2025-11-14 12:39:12+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9042485,107.6685948,697.5,39,1746,91,29.80392,92.15686,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3200,2025-11-14 12:39:17+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904245667,107.6681162,697.5,41,1024,90,18.82353,49.80392,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3201,2025-11-14 12:39:22+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904236167,107.6675967,697,35,1049,91,19.60784,42.7451,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3202,2025-11-14 12:39:27+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904211,107.667137,696.9,24,970,90,20,50.19608,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3203,2025-11-14 12:39:32+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904177667,107.6668033,697.6,7,835,90,20,56.47059,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3204,2025-11-14 12:39:37+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904157667,107.6666168,697.7,2,746,90,19.60784,59.21569,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3205,2025-11-14 12:39:47+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904153667,107.6665965,697.9,5,795,91,20,60,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3206,2025-11-14 12:39:52+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904148,107.6665538,698.5,7,872,92,19.60784,51.76471,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3207,2025-11-14 12:39:57+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904142667,107.6664663,698.1,7,891,91,19.60784,49.41177,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3208,2025-11-14 12:40:02+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904143333,107.6663723,698.4,10,1247,91,19.60784,47.05882,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3209,2025-11-14 12:40:07+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904139833,107.6662657,699.3,12,1111,91,19.21569,48.62745,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3210,2025-11-14 12:40:12+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904128167,107.6661305,699.9,10,985,92,19.60784,45.88235,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3211,2025-11-14 12:40:17+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904114167,107.6659978,700.2,5,801,91,19.60784,52.15686,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3212,2025-11-14 12:40:33+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9040945,107.6658897,701.8,3,732,93,21.17647,75.68627,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3213,2025-11-14 12:40:37+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904091333,107.6658648,702.1,5,792,94,19.60784,57.64706,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3214,2025-11-14 12:40:42+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9040845,107.6658047,701.8,6,818,94,19.60784,54.5098,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3215,2025-11-14 12:40:48+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904075167,107.6657158,701,1,757,93,19.60784,58.43137,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3216,2025-11-14 12:40:53+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904069833,107.6656733,700.4,2,826,93,21.17647,74.90196,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3217,2025-11-14 12:40:58+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904065,107.6656322,699.2,5,792,94,19.60784,59.60784,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3218,2025-11-14 12:41:03+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904057,107.665567,698.2,5,807,95,19.60784,55.29412,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3219,2025-11-14 12:41:08+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904050167,107.6654937,698.3,5,810,93,19.60784,54.11765,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3220,2025-11-14 12:41:13+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904043333,107.6654175,697.3,6,853,94,19.60784,53.33333,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3221,2025-11-14 12:41:18+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904034,107.665336,697.8,4,769,95,20.39216,69.01961,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3222,2025-11-14 12:41:23+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9040295,107.6652618,698,5,802,95,21.17647,60,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3223,2025-11-14 12:41:28+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904024833,107.665187,698.2,8,1374,95,23.52941,69.41177,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3224,2025-11-14 12:41:33+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904014167,107.6650745,697.9,4,781,94,19.60784,55.68628,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3225,2025-11-14 12:41:43+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904009333,107.6650118,697.8,2,732,96,21.17647,75.68627,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3226,2025-11-14 12:41:48+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904008167,107.664988,697.4,3,764,96,20,60,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3227,2025-11-14 12:41:56+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.904003833,107.664942,697.9,1,753,95,19.60784,58.43137,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3228,2025-11-14 12:42:01+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.9039975,107.6648878,698.2,7,932,95,20,51.76471,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
3229,2025-11-14 12:42:07+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.903989833,107.6647973,698.6,3,762,96,20.78431,74.11765,,26.83104,29,111,,,,28.86149,25,115,23.35025,23,109
