timestamp,latitude,longitude,altitude,speed,engine_load,fl_pressure,fl_temp,fr_pressure,fr_temp,rl_pressure,rl_temp,rr_pressure,rr_temp,distance_traveled_m,sum_distance_traveled_m,elevation_traveled_m,tr_fl,tr_fr,tr_rl,tr_rr
2025-11-21 07:26:56+00,-6.968741,107.6996613,679.6,39,70.19608,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,48.658440021848016,2579.4204630277113,-0.6999999999999318,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:27:01+00,-6.968860167,107.6991628,679.0,42,64.31373,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,56.59435245433158,2636.014815482043,-0.6000000000000227,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:27:06+00,-6.968981667,107.6986552,679.2,40,40.78431,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,57.631561535311455,2693.6463770173546,0.20000000000004547,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:27:11+00,-6.969103833,107.6981773,678.1,39,38.03922,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,54.46864349902191,2748.1150205163763,-1.1000000000000227,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:27:16+00,-6.969185333,107.6977872,679.5,16,67.84314,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,44.000087788315184,2792.1151083046916,1.3999999999999773,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:27:21+00,-6.969207833,107.697648,680.1,6,49.41177,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,15.566366134195327,2807.681474438887,0.6000000000000227,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:27:26+00,-6.969227833,107.6975218,681.0,17,75.68627,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,14.105552347101472,2821.7870267859885,0.8999999999999773,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:27:31+00,-6.9692745,107.697234,681.3,29,80.78432,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,32.18654764998777,2853.9735744359764,0.2999999999999545,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:27:36+00,-6.969322667,107.6968397,680.8,34,56.47059,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,43.84860117001727,2897.822175605994,-0.5,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:27:41+00,-6.969357,107.6964477,680.4,29,46.27451,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,43.43450727936332,2941.2566828853573,-0.39999999999997726,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:27:46+00,-6.9693835,107.6960812,679.8,29,47.45098,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,40.5590608785055,2981.815743763863,-0.6000000000000227,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:27:51+00,-6.969409667,107.6957065,680.1,30,46.66667,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,41.459166390475794,3023.2749101543386,0.3000000000000682,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:27:56+00,-6.969440667,107.6953482,681.7,27,69.01961,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,39.69675686702383,3062.9716670213625,1.6000000000000227,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:28:01+00,-6.9694795,107.6949965,681.3,32,75.68627,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,39.0577692151453,3102.0294362365075,-0.40000000000009095,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:28:06+00,-6.969487333,107.694578,681.3,31,43.52941,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,46.199500261030174,3148.2289364975377,0.0,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:28:11+00,-6.969466833,107.6941957,682.0,31,78.03922,26.97607,37.0,29.58666,39.0,30.31182,33.0,23.78535,25.0,42.257297530973844,3190.4862340285117,0.7000000000000455,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
